エジプト＝イスラエル平和条約,1979,1979,1979年
キャンプ＝デーヴィッド合意,1978,1978,1978年
サダト暗殺,1981,1981,1981年
ムバラク,1928,1928,1928年
シナイ半島返還,1982,1982,1982年
レバノン侵攻,1982,1982,1982年
イスラエルレバノン侵攻,1982,1982,1982年
ラビン,1922,1995,1922年@95年
アラファト,1929,2004,1929年@2004年
パレスチナ国家樹立宣言,1988,1988,1988年
中東和平会議,1991,1991,1991年
パレスチナ暫定自治協定,1993,1993,1993年
オスロ合意,1993,1993,1993年
ラビン首相暗殺,1995,1995,1995年
シャロン,1928,1928,1928年
イラン革命,1979,1979,1979年
ホメイニ,1902,1989,1902年@89年
サダム＝フセイン,1937,2006,1937年@2006年
フセイン大統領,1937,2006,1937年@2006年
イラン＝イラク戦争,1980,1988,1980年@1988年
イラク,1990,1990,1990年
クウェート侵攻,1990,1990,1990年
ビン＝ラーディン,1957,2011,1957年@58年@2011年
朴大統領暗殺,1979,1979,1979年
光州事件,1980,1980,1980年
全斗煥,1931,1931,1931年
盧泰愚,1932,1932,1932年
韓ソ国交樹立,1990,1990,1990年
南北朝鮮,1991,1991,1991年
国連同時加盟,1991,1991,1991年
中韓国交樹立,1992,1992,1992年
金泳三,1927,1927,1927年
金大中,1925,2009,1925年@2009年
盧武鉉,1946,2009,1946年@2009年
李登輝,1923,1923,1923年
陳水扁,1951,1951,1951年
ハビビ,1936,1936,1936年
メガワティ,1947,1947,1947年
ベニグノ＝アキノ暗殺,1983,1983,1983年
コラソン＝アキノ,1933,2009,1933年@2009年
ラモス,1928,1928,1928年
エストラーダ,1937,1937,1937年
アロヨ,1947,1947,1947年
スー＝チー,1945,1945,1945年
インディラ＝ガンディー,1917,1984,1917年@84年
インドの核保有,1974,1974,1974年
インディラ＝ガンディー暗殺,1984,1984,1984年
ラジブ＝ガンディー,1944,1991,1944年@91年
アジェンデ,1908,1973,1908年@73年
チリ軍部クーデタ,1973,1973,1973年
ピノチェト,1915,2006,1915年@2006年
チリ民政移管,1990,1990,1990年
フォークランド戦争,1904,1982,1982年@4年
ニカラグア革命,1979,1979,1979年
ギニア＝ビサウ独立,1973,1973,1973年
モザンビーク独立,1975,1975,1975年
アンゴラ独立,1975,1975,1975年
ジンバブエ独立,1980,1980,1980年
ナミビア独立,1990,1990,1990年
エリトリア独立,1993,1993,1993年
デクラーク,1936,1936,1936年
アパルトヘイト,1991,1991,1991年
法的撤廃,1991,1991,1991年
マンデラ,1918,1918,1918年
チェコ・スロヴァキア,1993,1993,1993年
両共和国に分離,1993,1993,1993年
クロアティア・スロヴェニア両共和国,1991,1991,1991年
独立宣言,1991,1991,1991年
マケドニア独立宣言,1991,1991,1991年
ボスニア・ヘルツェゴヴィナ独立宣言,1992,1992,1992年
新ユーゴスラヴィア連邦成立,1992,1992,1992年
ミロシェヴィッチ,1941,2006,1941年@2006年
ルワンダ内戦,1990,1994,1990年@94年
南太平洋非核地帯条約,1985,1985,1985年
ラロトンガ条約,1985,1985,1985年
レイチェル＝カーソン,1907,1964,1907年@64年
国連人間環境会議,1972,1972,1972年
地球サミット,1992,1992,1992年
国連環境開発会議,1992,1992,1992年
京都会議,1997,1997,1997年
地球温暖化防止会議,1997,1997,1997年
アインシュタイン,1879,1955,1879年@1955年
ハイゼンベルク,1901,1976,1901年@76年
スリーマイル島原子力発電所事故,1979,1979,1979年
チェルノブイリ原子力発電所事故,1986,1986,1986年
フォード,1863,1947,1863年@1947年
ライト兄弟,1867,1948,1867年@1912年@1871年@1948年
リンドバーグ,1902,1974,1902年@74年
ベルクソン,1859,1941,1859年@1941年
シュペングラー,1880,1936,1880年@1936年
サルトル,1905,1980,1905年@80年
デューイ,1859,1952,1859年@1952年
フロイト,1856,1939,1856年@1939年
レーニン,1870,1924,1870年@1924年
マックス＝ヴェーバー,1864,1920,1864年@1920年
レヴィ＝ストロース,1908,2009,1908年@2009年
ロマン＝ロラン,1866,1944,1866年@1944年
プルースト,1871,1922,1871年@1922年
カミュ,1913,1960,1913年@60年
トーマス＝マン,1875,1955,1875年@1955年
ジョイス,1882,1941,1882年@1941年
ローレンス,1885,1930,1885年@1930年
ヘミングウェー,1899,1961,1899年@1961年
カフカ,1883,1924,1883年@1924年
タゴール,1861,1941,1861年@1941年
魯迅,1881,1936,1881年@1936年
マティス,1869,1954,1869年@1954年
ピカソ,1881,1973,1881年@1973年
ダリ,1904,1989,1904年@89年
シケイロス,1896,1974,1896年@1974年
シェーンベルク,1874,1951,1874年@1951年
バルトーク,1881,1945,1881年@1945年
ディズニー,1901,1966,1901年@66年
チャップリン,1889,1977,1889年@1977年
